suite,poison_probability,adapter,start_index,limit,path
semantic_schema_iclr2027,0.75,langgraph_react_guarded,55,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p075/20260830-205650_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_verification_only,0,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-160327_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_verification_only,5,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-160711_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_verification_only,10,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-161041_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_verification_only,15,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-161313_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_verification_only,20,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-161740_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_verification_only,25,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-162137_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_verification_only,30,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-162433_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_verification_only,35,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-162840_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_verification_only,40,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-163224_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_verification_only,45,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-163605_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_verification_only,50,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-164132_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_verification_only,55,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-164446_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_double_pass,0,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-164947_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_double_pass,5,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-165150_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_double_pass,10,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-165621_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_double_pass,15,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-170029_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_double_pass,20,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-170354_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_double_pass,25,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-170816_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_double_pass,30,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-171224_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_double_pass,35,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-171616_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_double_pass,40,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-172026_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_double_pass,45,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-172606_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_double_pass,50,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-173031_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_double_pass,55,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-173557_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_guarded,0,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-174057_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_guarded,5,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-174457_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_guarded,10,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-174901_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start10_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_guarded,15,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-175246_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start15_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_guarded,20,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-175622_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start20_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_guarded,25,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-180055_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start25_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_guarded,30,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-180518_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start30_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_guarded,35,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-180940_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start35_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_guarded,40,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-181653_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start40_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_guarded,45,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-182134_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start45_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_guarded,50,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-182514_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start50_limit5.jsonl
semantic_schema_iclr2027,1.0,langgraph_react_guarded,55,5,toxictool_bench/results/verification_stress/semantic_schema_iclr2027/p100/20260830-182822_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start55_limit5.jsonl
realistic_extension_iclr2027,0.25,langgraph_react_verification_only,0,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p025/20260830-205930_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
realistic_extension_iclr2027,0.25,langgraph_react_verification_only,5,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p025/20260830-210216_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
realistic_extension_iclr2027,0.25,langgraph_react_verification_only,10,3,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p025/20260830-210543_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start10_limit3.jsonl
realistic_extension_iclr2027,0.25,langgraph_react_double_pass,0,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p025/20260830-210805_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
realistic_extension_iclr2027,0.25,langgraph_react_double_pass,5,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p025/20260830-211155_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
realistic_extension_iclr2027,0.25,langgraph_react_double_pass,10,3,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p025/20260830-211713_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start10_limit3.jsonl
realistic_extension_iclr2027,0.25,langgraph_react_guarded,0,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p025/20260830-211909_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
realistic_extension_iclr2027,0.25,langgraph_react_guarded,5,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p025/20260830-212346_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
realistic_extension_iclr2027,0.25,langgraph_react_guarded,10,3,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p025/20260830-212901_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start10_limit3.jsonl
realistic_extension_iclr2027,0.5,langgraph_react_verification_only,0,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p050/20260830-213110_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
realistic_extension_iclr2027,0.5,langgraph_react_verification_only,5,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p050/20260830-213506_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
realistic_extension_iclr2027,0.5,langgraph_react_verification_only,10,3,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p050/20260830-213900_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start10_limit3.jsonl
realistic_extension_iclr2027,0.5,langgraph_react_double_pass,0,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p050/20260830-214038_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
realistic_extension_iclr2027,0.5,langgraph_react_double_pass,5,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p050/20260830-214334_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
realistic_extension_iclr2027,0.5,langgraph_react_double_pass,10,3,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p050/20260830-214741_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start10_limit3.jsonl
realistic_extension_iclr2027,0.5,langgraph_react_guarded,0,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p050/20260830-214946_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
realistic_extension_iclr2027,0.5,langgraph_react_guarded,5,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p050/20260830-215329_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
realistic_extension_iclr2027,0.5,langgraph_react_guarded,10,3,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p050/20260830-215844_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start10_limit3.jsonl
realistic_extension_iclr2027,0.75,langgraph_react_verification_only,0,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p075/20260830-220120_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
realistic_extension_iclr2027,0.75,langgraph_react_verification_only,5,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p075/20260830-220519_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
realistic_extension_iclr2027,0.75,langgraph_react_verification_only,10,3,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p075/20260830-221026_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start10_limit3.jsonl
realistic_extension_iclr2027,0.75,langgraph_react_double_pass,0,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p075/20260830-221214_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
realistic_extension_iclr2027,0.75,langgraph_react_double_pass,5,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p075/20260830-221825_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
realistic_extension_iclr2027,0.75,langgraph_react_double_pass,10,3,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p075/20260830-222225_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start10_limit3.jsonl
realistic_extension_iclr2027,0.75,langgraph_react_guarded,0,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p075/20260830-222435_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
realistic_extension_iclr2027,0.75,langgraph_react_guarded,5,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p075/20260830-222755_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
realistic_extension_iclr2027,0.75,langgraph_react_guarded,10,3,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p075/20260830-223109_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start10_limit3.jsonl
realistic_extension_iclr2027,1.0,langgraph_react_verification_only,0,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p100/20260830-223317_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
realistic_extension_iclr2027,1.0,langgraph_react_verification_only,5,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p100/20260830-223646_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
realistic_extension_iclr2027,1.0,langgraph_react_verification_only,10,3,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p100/20260830-224019_langgraph_react_verification_only_claude-haiku-4-5-20251001_toxic_start10_limit3.jsonl
realistic_extension_iclr2027,1.0,langgraph_react_double_pass,0,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p100/20260830-224220_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
realistic_extension_iclr2027,1.0,langgraph_react_double_pass,5,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p100/20260830-224706_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
realistic_extension_iclr2027,1.0,langgraph_react_double_pass,10,3,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p100/20260830-225323_langgraph_react_double_pass_claude-haiku-4-5-20251001_toxic_start10_limit3.jsonl
realistic_extension_iclr2027,1.0,langgraph_react_guarded,0,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p100/20260830-225541_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start0_limit5.jsonl
realistic_extension_iclr2027,1.0,langgraph_react_guarded,5,5,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p100/20260830-225915_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start5_limit5.jsonl
realistic_extension_iclr2027,1.0,langgraph_react_guarded,10,3,toxictool_bench/results/verification_stress/realistic_extension_iclr2027/p100/20260830-230325_langgraph_react_guarded_claude-haiku-4-5-20251001_toxic_start10_limit3.jsonl
